genres,id,popularity,poster_path,release_date,revenue,runtime,status,title,vote_average,vote_count
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",159810,0.973274,/fP6vrt9mXYavnBiVLiMp9o7uaj.jpg,2007-07-03,0,0.0,Released,Caravaggio,7.0,3
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",95190,0.197158,/iOtOBs68WyG4SYeg0lKwiiCtTIi.jpg,2003-11-01,0,120.0,Released,Phenomenon II,5.7,5
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",195065,0.696279,/rFhkzjlPIgp9wcShbyuIREFUnQQ.jpg,1968-01-01,0,0.0,Released,Adventures of Mowgli: The Kidnapping,7.3,3
"[{'id': 16, 'name': 'Animation'}]",227462,0.100404,/4jKjr9rJU11mhy1HkjVMx5fRB9R.jpg,1994-09-30,0,8.0,Released,The Other Side,5.5,2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",76438,0.703172,/yjYbFM9rkaNtJXY0LC64y9S1ku6.jpg,2007-11-08,0,80.0,Released,Racketeer,5.0,3
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",27283,1.855076,/uwd9cLIl6QFOrRZ92hQtvnVKOqL.jpg,2008-02-29,0,86.0,Released,Sappho,4.2,13
"[{'id': 35, 'name': 'Comedy'}]",52891,0.878255,/meZpxinv9EAdoU6Fcjtb8ljL3gR.jpg,2008-09-18,9713500,99.0,Released,Hitler's Kaput!,3.6,7
"[{'id': 28, 'name': 'Action'}]",29299,0.398973,/ttmEvL1KR0B6lBjNlbsIBb5daa6.jpg,2008-10-08,0,114.0,Released,The Invincible,4.7,7
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",14650,1.159742,/GrET2DLEwBj0wvi8BMfMgQQ4Mm.jpg,2007-02-28,0,124.0,Released,Michou d'Auber,6.1,15
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",22495,0.746165,/sQy37bxV8zwe4WvsTstAn2tfjzB.jpg,2009-06-11,160829,106.0,Released,"Chelovek, kotoryy znal vsyo",6.0,3
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",68954,6.051227,/e0JjmMSQa0l5iSTsXpSCOdWjSN.jpg,2000-01-13,0,198.0,Released,Longitude,7.3,12
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",19312,1.992289,/siSgjGzHqzd5sTRpZSHSEqW0e9L.jpg,2006-06-10,0,90.0,Released,The Black Hole,3.4,15
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",57207,0.318805,/bydhADZcYXmhCayssCBa7gMBBcl.jpg,2011-01-25,0,90.0,Released,Kiss through the Wall,4.0,5
"[{'id': 53, 'name': 'Thriller'}]",62787,0.117539,/rWcdPOSTuPrGeIezcG307FeywLc.jpg,2009-09-01,0,91.0,Rumored,Strayed,3.0,3
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",51275,1.061297,/aaWH5PVxVxnRY35H27q3wo3ax5Z.jpg,2009-04-04,1708837,129.0,Released,The Priest,5.7,6
"[{'id': 99, 'name': 'Documentary'}]",111332,1.660009,/9sjVt3bvKgwFCdyBoxwdFurqc3V.jpg,2010-02-07,0,0.0,Released,Avatar: Creating the World of Pandora,5.8,5
"[{'id': 35, 'name': 'Comedy'}]",34417,0.806576,/scjaVU7isCYHtDVgyOCqPY9mGco.jpg,2010-03-09,0,85.0,Released,Good Intentions,5.0,6
"[{'id': 10749, 'name': 'Romance'}]",420481,0.041267,/4GBtkIGCuKSCsz3k46TovxF8tkK.jpg,2010-04-10,0,,Released,Путь к себе,7.0,1
[],69976,0.209434,/vW6feGrSTPWCvRMN966znoUSrgk.jpg,2010-05-06,1477030,0.0,Released,Glukhar v kino,5.9,4
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",35908,0.846074,/6arFNYHNbYhVmkDoJskGGR4tXPU.jpg,2009-02-05,0,123.0,Released,Evil Angel,4.7,7
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",30203,4.464781,/zWyDcuJ62RBy9oViBT3DCWjaZ0y.jpg,2009-06-13,0,88.0,Released,Star Runners,5.2,9
"[{'id': 35, 'name': 'Comedy'}]",51267,0.45997,/tPj3iBw6JijAFOiFbGLbjYGw8Cv.jpg,2010-06-06,0,82.0,Released,Out Of Order,6.0,3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",61293,1.35828,/t3w3NMjc1btuIu6kXhDMWDZlsoc.jpg,2011-03-17,0,88.0,Released,Office Romance. Our time,4.1,11
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",78323,0.939805,/9l7GOG2V6aKCJX57U43d4yCD0YG.jpg,2011-10-13,2252547,89.0,Released,Bablo,6.8,8
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",55998,0.753449,/jX1IDtFjfHO5mGdhgBkWWYgFl0y.jpg,2011-01-20,0,90.0,Released,A Quiet Outpost,4.4,5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",69097,0.523244,/fiB1CU397uah514zLJdLJwTYiay.jpg,2011-06-09,0,93.0,Released,All Inclusive ili Vsyo Vklyucheno,5.0,5
"[{'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}]",77473,0.074118,/iGAFqTgQjqUE3IPePqZxB7Ktynu.jpg,2007-01-27,0,20.0,Released,Kunskapens pris - balladen om den vilsne vandraren,7.0,2
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",24660,1.798465,/gfp0I1mMFGpRqEr188FOXOxTWou.jpg,2003-04-01,0,10.0,Released,A Detective Story,7.2,30
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",24675,1.521274,/2WlnnBYT1KmyPidaZiXDi4pFdnF.jpg,2003-06-03,0,13.0,Released,Beyond,7.5,24
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",24960,2.774738,/xZyW83WjW0GzrSbma4QSAzV8bm2.jpg,2003-06-03,0,10.0,Released,World Record,7.1,28
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",24357,2.679319,/bArlgzqN6z2g55ySuihN1GzWyDr.jpg,2003-03-21,0,9.0,Released,Final Flight of the Osiris,7.0,41
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",96231,2.225215,/i66yrA3WydG000TUYVJ08o5arbZ.jpg,2012-02-22,0,120.0,Released,August. Eighth,6.0,18
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",100791,0.712585,/yK5KyL8nZ1NCBRFqqiAvGmh9yLW.jpg,2012-03-15,9938268,80.0,Released,That still Karloson!,3.5,6
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",24914,3.253814,/jopJuFTrCVafu7JKUd4yCJKIwxl.jpg,2003-06-02,0,15.0,Released,Kid's Story,7.2,37
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",24959,1.851765,/pBRMaqLctTIpPjBr0GqoywFG9vp.jpg,2003-03-01,0,7.0,Released,Program,6.9,26
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",74779,1.47175,/wSQNAIjXsbdbWXMXt8ivA0XOmuR.jpg,2011-09-02,0,90.0,Released,Robotropolis,3.3,15
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",148331,0.816981,/fZDiM43z0Ag5ranCCEpHyfgqPuJ.jpg,2012-11-22,5,87.0,Released,Solovey-Razboynik,5.8,11
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",77094,0.984083,/gC79GYXRK4hbIKWaRzUEoN4uJsC.jpg,2011-10-20,0,124.0,Released,The Billionaire,7.1,11
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",148347,0.920854,/3OGu589I6FLz8KNBBYzZ7LmZ9Fx.jpg,2012-11-29,0,80.0,Released,The Jungle,5.5,13
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",107170,3.036216,/jfzhuHGAC9IM8Y8X1QVE8NLUrI9.jpg,2012-05-03,0,24.0,Released,Ghost Recon: Alpha,7.5,43
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",26792,2.491206,/gN8MbIuFLJKl4ZlaG2vhCFTFalQ.jpg,2006-02-12,0,208.0,Released,The Storm Gate,6.8,9
[],37603,0.559723,/vVpiG2gmEjVCaGSyjx2d4f1SN0Y.jpg,2004-09-06,0,0.0,Released,Diversant,4.4,5
"[{'id': 10770, 'name': 'TV Movie'}]",444623,0.074146,/1NWN2i1VXcuOIFC2hM7F6EUk59c.jpg,2003-04-01,0,550.0,Released,The Idiot,7.0,1
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",79833,0.091346,/r1bB9Y5ysqYvZUN2yCDbHcIP8Ek.jpg,2001-08-05,0,88.0,Released,The Infinite Worlds of H.G. Wells,7.0,1
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",196633,0.107338,/eSXggZfI8Jcegg2jDswyZaeS1t6.jpg,1982-06-06,0,48.0,Released,Botsman i Popugay,7.0,1
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",64502,2.751991,/wNvh207dbO7MJfwcR7wu6Smiv1M.jpg,2009-12-28,0,178.0,Released,The Day of the Triffids,5.6,35
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",56383,0.00022,/rV6Irmd9RD0HZXhD7H8ucZceo3V.jpg,1974-07-23,0,68.0,Released,"Lisa, Lisa",5.1,11
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",46018,0.805515,/jbnVjuJ2nxenpShhHJWOg5zKHnu.jpg,1974-01-23,0,102.0,Released,Willie Dynamite,6.3,6
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",30870,1.800842,/kmLdx9DcenLc2NEaoMjuQ0lqxal.jpg,1990-08-08,0,93.0,Released,Cat in the Brain,5.5,21
"[{'id': 35, 'name': 'Comedy'}]",63624,0.002538,/dN4dmGK3vTPPcfBEosyHeVZm1vQ.jpg,1983-11-01,0,60.0,Released,My Breakfast with Blassie,5.3,2
"[{'id': 99, 'name': 'Documentary'}]",154028,0.323876,/gUmkWtiXP2dkBWXP4cIRh59ME2w.jpg,1994-01-01,0,53.0,Released,Ed Wood: Look Back in Angora,8.5,2
"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",19715,1.525186,/mPvhkiOFXlwdccEAV67cNW0CaGK.jpg,1959-06-26,0,27.0,Released,Donald in Mathmagic Land,6.8,17
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",85398,0.665574,/3dosklUTUjA8Ir7kddw5HetFHzf.jpg,1969-06-14,0,128.0,Released,One Thousand and One Nights,8.1,5
"[{'id': 27, 'name': 'Horror'}]",93890,0.103605,/h6YN8W8MtHPvTvenL3XwNTg1g0.jpg,1971-10-29,0,84.0,Released,I Eat Your Skin,3.0,3
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",41313,0.014682,/20COIMAshfZIahCVviKT1kgkzex.jpg,1992-09-04,0,69.0,Released,The Tune,6.2,6
"[{'id': 27, 'name': 'Horror'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",27300,3.27204,/rhP1E1cZHwsoDfEIegKpbvLb6k.jpg,2004-04-17,0,78.0,Released,Hair High,7.4,8
"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",400465,0.187889,/aPQupy2zzKmnzPVZP3qa3gsaTKn.jpg,2016-06-03,0,67.0,Released,Hitler's Folly,3.4,4
"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",416445,1.09508,/ej9Q38DGIRwurduzuMVdxMtFlA1.jpg,2017-04-05,0,71.0,Released,Revengeance,8.0,2
"[{'id': 37, 'name': 'Western'}, {'id': 27, 'name': 'Horror'}]",66706,0.001586,/zPZ645TsPB5pLfK4vHsjtFwrfgP.jpg,1990-09-14,0,86.0,Released,Grim Prairie Tales,6.8,5
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",31263,0.587529,/z6WJjuZzQJQCjqOBx9iUZvsBhVu.jpg,1984-02-13,0,94.0,Released,"The Barbaric Beast of Boggy Creek, Part II",2.3,6
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",50958,1.023037,/6oDdPDGzOjQE8Yrg89c9UsAjDh2.jpg,1974-04-04,0,75.0,Released,Deadly Weapons,3.6,11
"[{'id': 99, 'name': 'Documentary'}]",187537,0.000308,/jYAxhHnOsKyixtZfJoHpyALOMNW.jpg,1991-01-01,0,60.0,Released,William S. Burroughs: Commissioner of Sewers,7.0,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",109481,0.3785,/7ayuM6w8Th8j1OgVNOBbRmrnqnM.jpg,1940-04-23,0,101.0,Released,Irene,6.5,2
"[{'id': 99, 'name': 'Documentary'}]",86594,0.00222,/xYetLkesjdSVypD2eiJL9ZDeX3c.jpg,1973-01-05,0,0.0,Released,In Search of Ancient Astronauts,10.0,1
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",74829,0.056354,/oxVhiIXw6E2L6SVt3zorxn4fhCG.jpg,1983-06-10,0,90.0,Released,The Killing of Satan,5.0,1
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",73241,0.24066,/tEnT7bGpmB14VTKK5m5wzysxohP.jpg,1966-02-08,0,70.0,Released,The Velvet Underground and Nico,7.5,4
"[{'id': 99, 'name': 'Documentary'}]",339445,2.2e-05,/kxZbfnQ5xmtmYEgHBi9PafMCxVJ.jpg,1975-02-14,0,35.0,Released,Henry Miller Asleep & Awake,0.0,0
"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",264080,0.123782,/v3zMJ1fzK2ZkBH7w68KtN7ipAz2.jpg,1977-02-25,0,89.0,Released,SST: Death Flight,3.5,1
[],264081,0.035275,/fD9ukglTG6SRmPag0TWfFxE9asP.jpg,1987-01-01,0,90.0,Released,Mighty Jack,2.0,1
[],47444,0.000809,/ebNDPgYv71JRZzzLE2xWBiEgudp.jpg,1987-01-01,0,97.0,Released,Time of the Apes,4.3,4
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",63087,0.390902,/eGOER3SRKLSfZz53PPKo4SHtRui.jpg,1963-03-29,0,76.0,Released,The Slime People,2.5,7
"[{'id': 878, 'name': 'Science Fiction'}]",84760,0.002001,/6Bv2TscCc1ihrtosBeWCEVZQQPz.jpg,1986-04-14,0,79.0,Released,Robot Holocaust,2.1,6
"[{'id': 53, 'name': 'Thriller'}]",113158,0.400135,/bwA4988U2teMUuCa1OYnbtPTzIj.jpg,1961-01-01,0,68.0,Released,Rocket Attack U.S.A.,1.6,5
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",409421,3.455833,/vNGR1oruTC9WWPraHatRyUZT2ii.jpg,2017-05-20,0,106.0,Released,Blame!,6.7,47
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",160793,0.225008,/3POPFDtqWs0dPgwc01ysKar2VIa.jpg,1948-08-13,0,62.0,Released,Jungle Goddess,2.5,2
"[{'id': 878, 'name': 'Science Fiction'}]",44592,1.027404,/lO34an5IGKUT3qXKYDAiU4hUvwI.jpg,1951-08-17,0,83.0,Released,Lost Continent,2.0,5
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",31125,0.072124,/3KwsOQY8cnaqKNEXPWCj2ChOj6A.jpg,1968-05-08,0,90.0,Released,The Hellcats,1.0,1
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",28590,0.209484,/rVI4XE1ggji75ksEUrvG5AB3cZH.jpg,1955-07-17,0,63.0,Released,King Dinosaur,1.4,5
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",28445,0.878021,/92t1GNkxBS0cLt6qD65quKlmWFd.jpg,1983-12-13,0,84.0,Released,Extraterrestrial Visitors,2.2,14
[],134732,0.076198,/3bsH6GA01KzTXW6toTwk39WMkGn.jpg,1958-03-01,0,74.0,Released,Daddy-O,2.0,2
"[{'id': 878, 'name': 'Science Fiction'}]",43241,0.870274,/nM1fsx5xUmW7Pt6nNt4tCUvTAPR.jpg,1957-10-25,0,80.0,Released,The Amazing Colossal Man,4.1,13
"[{'id': 12, 'name': 'Adventure'}]",85854,0.587937,/3jjJjvHTOV7Wb37CcAq0QnI2rxS.jpg,1957-12-01,0,66.0,Released,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,2.0,3
"[{'id': 878, 'name': 'Science Fiction'}]",118155,0.003977,/lw5tsB1zrqin2Ix9QQtS6G5WgA2.jpg,1987-01-01,0,0.0,,Star Force: Fugitive Alien II,1.0,1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",39402,0.807818,/24LbKCvLk8TgcKxWuBaMtmOgDSw.jpg,1959-02-14,0,98.0,Released,Hercules Unchained,5.2,12
"[{'id': 12, 'name': 'Adventure'}]",42576,0.635926,/ru2urBBl5bUuVW9MNsYYLFoCp7p.jpg,1961-08-19,0,101.0,Released,Hercules and the Captive Women,3.9,7
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",154371,0.042889,/khQFNMkJM5Q0Mj6YGaV3eKc9HLo.jpg,1956-01-01,0,78.0,Released,Manhunt in Space,1.0,1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",89998,0.117066,/33wFCdz4wGSDbw39pOuNsd0lLTf.jpg,1954-07-10,0,78.0,Released,Crash of Moons,3.0,3
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",63088,0.518025,/4Ao6eLiKn9aUneHLw4bVxQ6s862.jpg,1965-10-29,0,80.0,Released,The Eye Creatures,2.1,7
"[{'id': 18, 'name': 'Drama'}]",127186,0.638911,/18Q38FdxEZmnmXHV0YqVfbb0H3O.jpg,1959-06-28,0,72.0,Released,The Rebel Set,2.0,5
"[{'id': 878, 'name': 'Science Fiction'}]",42743,0.134851,/cd9eSwiOw8mSPd8UIene2OmnWAO.jpg,1965-03-03,0,80.0,Released,The Human Duplicators,2.0,3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",39400,1.077227,/4M6s3z1wCxGZ8xVAHZKJTEodPUp.jpg,1958-02-20,0,104.0,Released,Labors of Hercules,5.0,14
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}]",89763,0.049748,/edOcr3Fh0XvvYPFS8y7ZCcOWogr.jpg,1960-06-16,0,78.0,Released,The Girl in Lovers Lane,1.0,1
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",109097,0.14085,/iBaPQ33eC38y1Oq9ZXsEYYa35np.jpg,1964-01-01,0,61.0,Released,Teen-Age Strangler,5.0,2
"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",31258,0.455183,/uxA6bHQ6dJk9kyzUt1n75SGFbi5.jpg,1966-01-01,0,70.0,Released,The Wild World of Batwoman,1.8,12
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",25953,0.330747,/oXvTZvrexUjlTZxD9J25uBMDTtz.jpg,1950-01-28,0,59.0,Released,Radar Secret Service,2.0,1
"[{'id': 878, 'name': 'Science Fiction'}]",61702,0.419484,/pZAwVBB1oZtrkZpBkRSRau9r0KS.jpg,1960-06-10,0,74.0,Released,12 to the Moon,2.6,4
"[{'id': 18, 'name': 'Drama'}]",43097,0.568897,/yXm2dNvqmkyWdP5PMsgujoQISmP.jpg,1959-10-05,0,90.0,Released,Girls Town,3.3,3
"[{'id': 27, 'name': 'Horror'}]",92809,0.036475,/wHpYEYgaTwytrlXycEBlAKSmFv9.jpg,1957-12-31,0,65.0,Released,The Dead Talk Back,1.0,1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",198558,0.072197,/wmCTjQhll7H5tyuA0aJbD0YcZCJ.jpg,1963-01-10,0,81.0,Released,Colossus and the Headhunters,1.5,2
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}]",22749,0.731527,/2s2Wo0MbuLIuHTWj60CoNehOsz0.jpg,1961-09-13,0,68.0,Released,Bloodlust!,4.0,7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",186584,0.000308,/uI7kHzmdGQl5YNTFEYlrhOD4MUM.jpg,1977-05-03,0,78.0,Released,Code Name: Diamond Head,1.5,2
"[{'id': 18, 'name': 'Drama'}]",31118,0.107058,/h08CZP0RIBaUBf4LC7Ce7ivgS5O.jpg,1963-01-01,0,75.0,Released,The Skydivers,1.0,3
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",31286,0.437921,/i7TiUiGdJ1G8D8SnaA89NpJara9.jpg,1960-12-08,0,71.0,Released,The Sinister Urge,2.5,4
"[{'id': 18, 'name': 'Drama'}]",278758,0.214473,/gigvpNlEYfE2RpgNetIYzv2ocsL.jpg,1970-09-29,0,96.0,Released,San Francisco International,1.0,1
"[{'id': 53, 'name': 'Thriller'}]",42786,0.20604,/pvAw9UXq5e4dtFAJMCKDboOVlR1.jpg,1964-11-04,0,82.0,Released,Kitten with a Whip,6.2,5
"[{'id': 18, 'name': 'Drama'}]",89993,0.072597,/ih9HpNrC0c5lYzzDTLGfo8EO6NK.jpg,1951-03-05,0,70.0,Released,Racket Girls,1.0,2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",161088,0.170226,/eG9uauG5qDsKxEUeUgq4z13sVAP.jpg,1959-10-16,0,70.0,Released,High School Big Shot,2.5,2
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",31123,0.263079,/w1K5qJXMjkbU5i3SdNGxsYfTjGb.jpg,1966-11-01,0,89.0,Released,Night Train to Mundo Fine,1.4,7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",84643,0.341901,/nejy63ztYpspiiuwkC98ds3kTnb.jpg,1967-01-28,0,93.0,Released,Danger!! Death Ray,1.7,3
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",29871,0.801161,/8gRWHdrKLUZyn2yP969v35mQtnA.jpg,1962-10-11,0,89.0,Released,Santo vs. the Vampire Women,3.2,6
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",109122,0.821709,/9tqOqKYcE48n2cmKIUGcE1Ss4pI.jpg,1958-08-01,0,62.0,Released,Night of the Blood Beast,2.4,9
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",84720,0.342308,/79W9NEcx5j8MUejSR7HA692E1mJ.jpg,1946-10-01,0,58.0,Released,The Brute Man,4.4,7
"[{'id': 27, 'name': 'Horror'}]",47001,0.909133,/cQ57UrkOOeWOmb3t2M1lXy0iQeJ.jpg,1958-06-27,0,69.0,Released,The Thing That Couldn't Die,7.5,8
"[{'id': 878, 'name': 'Science Fiction'}]",49379,0.116681,/iRmJA1u3oRo4yJM2TWFrzNX0shF.jpg,1958-01-01,0,66.0,Released,Terror from the Year 5000,5.3,3
"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",43312,1.246874,/bi3bVEu0UgByCz9U8DPRFZoNriH.jpg,1956-08-01,0,77.0,Released,The She-Creature,4.1,7
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",43228,0.75684,/pazF4fBJM1VPXeMkhAGNjso1ZWd.jpg,1957-06-19,2000000,76.0,Released,I Was a Teenage Werewolf,5.2,12
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",20932,2.23013,/2ECJUQEtUrraYJxjBlU3enElBP7.jpg,1964-05-05,0,79.0,Released,Father Frost,6.1,19
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",162042,0.038963,/v72XVa62vnXyacliyltOXdZRmIT.jpg,1976-01-01,0,97.0,Released,Riding with Death,2.4,5
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",31240,0.440429,/3iuPAyQgjettpSBFLdYinQwmABo.jpg,1966-01-05,0,84.0,Released,Agent for H.A.R.M.,1.2,3
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",62855,0.338785,/1Seflx0ZORHkNBB3449wLfMy1Qa.jpg,1959-03-19,0,121.0,Released,Prince of Space,1.9,9
